reviewerId,projectName,filePath
1021004,platform/external/chromium_org/v8,tools/gyp/v8_base.ia32.target.linux-x86.mk
1004910,platform/frameworks/av,drm/libdrmframework/plugins/forward-lock/tests/TestApplication/res/drawable/icon.png
1004689,platform/tools/adt/idea,android/testData/projects/simplemail/app/build/intermediates/res/resources-debug-test.ap_
1048978,platform/tools/adt/idea,android/resources/icons/AndroidIcons.java
1054648,platform/frameworks/opt/telephony,src/java/com/android/internal/telephony/gsm/SmsCbConstants.java
1001414,platform/tools/adt/idea,android/testData/projects/simplemail/app/build/intermediates/res/debug/drawable-mdpi-v4/ic_launcher.png
1006444,platform/tools/adt/idea,android/guiTestSrc/com/android/tools/idea/tests/gui/avdmanager/AvdManagerInspectionTest.java
1057783,platform/build,core/combo/HOST_linux-x86.mk
1006668,platform/frameworks/av,drm/libdrmframework/plugins/forward-lock/FwdLockEngine/test/res/musictest.dm
1030953,platform/tools/studio/google/cloud/tools,login/src/com/google/gct/login/CredentialedUserRoster.java
1050224,platform/tools/studio/google/cloud/tools,resources/templates/HelloWorld/template.xml
1056183,platform/tools/base,build-system/gradle/src/integ-test/groovy/com/android/build/gradle/RepoTest.groovy
1006433,platform/frameworks/base,cmds/bootanimation/BootAnimation.cpp
1006433,platform/frameworks/compile/slang,slang_rs_reflection.cpp
1056364,platform/build,core/combo/include/arch/linux-x86/AndroidConfig.h
1052304,platform/art,compiler/utils/x86_64/managed_register_x86_64.h
1004424,platform/frameworks/av,drm/libdrmframework/plugins/forward-lock/tests/AutomaticTests/res/drawable-ldpi/icon.png
1015869,toolchain/jack,jack-tests/tests/com/android/jack/jarjar/test001/test.mk
1006433,platform/bionic,libc/bionic/pthread-timers.c
1030953,platform/tools/idea,xml/xml-psi-impl/xml-psi-impl.iml
1019910,platform/tools/idea,xml/impl/src/com/intellij/xml/XmlNamespaceHelper.java
1006433,platform/system/core,include/cutils/atomic-mips64.h
1029223,platform/art,compiler/optimizing/code_generator_arm.cc
1004395,platform/frameworks/av,media/libstagefright/wifi-display/source/WifiDisplaySource.cpp
1029223,platform/build,core/combo/include/arch/target_linux-x86/AndroidConfig.h
1021004,platform/external/chromium-libpac,src/net_util.cc
1022033,platform/tools/adt/idea,android/testData/projects/masterDetail/app/src/main/res/drawable-mdpi/ic_launcher.png
1006433,platform/dalvik,dx/src/com/android/dx/merge/PeekingIterator.java
1001414,platform/tools/base,build-system/tests/attrOrder/lib/build.gradle
1019910,platform/tools/adt/idea,android/testData/guiTests/SdkMerger/app/src/main/res/drawable-xhdpi/ic_launcher.png
1003716,platform/frameworks/base,api/current.xml
1006433,platform/bionic,tests/dlext_test.cpp
1022272,platform/tools/studio/google/cloud/tools,login/lib/javax.servlet-api-3.0.1.jar
1052399,platform/frameworks/av,media/libstagefright/wifi-display/source/WifiDisplaySource.cpp
1052399,platform/external/chromium_org/third_party/WebKit,Source/build/scripts/make_css_value_keywords.py
1023201,platform/frameworks/base,core/tests/hosttests/test-apps/MultiDexLegacyTestApp/src/com/android/multidexlegacytestapp/manymethods/Big049.java
1054649,platform/frameworks/av,media/libstagefright/wifi-display/VideoFormats.cpp
1010055,platform/tools/adt/idea,android/src/com/android/tools/idea/run/AdditionalRunDebugOptionFactory.java
1019910,platform/tools/idea,plugins/gradle/tooling-extension-api/lib/gradle-scala-2.0.jar
1001414,platform/tools/base,ddmlib/src/main/java/com/android/ddmlib/IShellEnabledDevice.java
1030953,platform/tools/studio/cloud,src/com/google/gct/idea/appengine/validation/RestSignatureInspection.java
1006433,platform/dalvik,dx/src/com/android/dex/util/Unsigned.java
1026058,platform/frameworks/base,services/tests/servicestests/apks/mmac_install_platform/AndroidManifest.xml
1010111,platform/external/sepolicy,surfaceflinger.te
1017042,platform/cts,tests/tests/drm-fl/src/android/drm/fl/cts/FLUseCaseBasedTests.java
1022272,platform/tools/studio/google/cloud/tools,login/src/com/google/gct/login/ui/GoogleLoginActionButton.java
1006433,platform/frameworks/base,packages/Keyguard/src/com/android/keyguard/KeyguardSimPukView.java
1019039,toolchain/jack,jack/src/com/android/jack/Jack.java
1006433,platform/system/core,include/android/log.h
1022033,platform/tools/adt/idea,android/testData/projects/simplemail/app/build/intermediates/res/debug/layout/conversation_list_activity.xml
1022033,platform/tools/adt/idea,android/testData/projects/simplemail/app/build/intermediates/res/debug/drawable-xhdpi-v4/ic_launcher.png
1026058,platform/frameworks/base,services/tests/servicestests/res/raw/mmac_csps_nd.xml
1041833,platform/art,build/Android.executable.mk
1014814,platform/tools/base,ddmlib/src/main/java/com/android/ddmlib/testrunner/RemoteAndroidTestRunner.java
1004689,platform/tools/idea,xml/impl/src/com/intellij/xml/XmlNamespaceHelper.java
1006433,platform/system/core,rootdir/init.rc
1006433,platform/dalvik,dx/src/com/android/dx/util/IntList.java
1022272,platform/tools/adt/idea,android/resources/icons/wizards/sample_import@2x.png
1003723,platform/dalvik,dx/tests/029-unit-Bits/info.txt
1023201,platform/frameworks/base,core/tests/hosttests/test-apps/MultiDexLegacyTestServices/Android.mk
1004359,platform/bionic,libc/bionic/pthread.c
1036869,platform/art,host_mode/look-for-patches.sh
1006668,platform/frameworks/av,drm/libdrmframework/plugins/forward-lock/tests/AutomaticTests/tests/.gitignore
1006444,platform/tools/adt/idea,android/resources/icons/versions/KitKat Wear_32.png
1015381,toolchain/jack,core-stubs-mini/src/java/lang/annotation/Repeatable.java
1001414,platform/tools/base,build-system/gradle/src/main/groovy/com/android/build/gradle/internal/api/ReadOnlyBuildType.java
1056178,platform/bionic,libc/arch-arm/bionic/libgcc_compat.c
1047759,platform/tools/adt/idea,android/src/com/android/tools/idea/structure/KeyValuePane.java
1014814,platform/tools/base,ddmlib/src/main/java/com/android/ddmlib/testrunner/IRemoteAndroidTestRunner.java
1004689,platform/tools/adt/idea,android/testData/projects/simplemail/app/src/main/res/layout/account_activity.xml
1014629,platform/dalvik,dx/src/com/android/dx/command/dump/DotDumper.java
1052399,platform/external/chromium_org/third_party/WebKit,Source/platform/graphics/Color.h
1006444,platform/tools/adt/idea,android/resources/icons/versions/Honeycomb.png
1010077,platform/packages/apps/Settings,src/com/android/settings/deviceinfo/Memory.java
1001414,platform/tools/base,build-system/tests/proguardLib/lib/build.gradle
1030953,platform/tools/studio/google/cloud/tools,login/resources/icons/google.png
1054648,platform/frameworks/opt/telephony,src/java/com/android/internal/telephony/uicc/IccConstants.java
1039576,platform/art,test/run-test
1003224,platform/external/chromium,Android.mk
1003966,platform/external/sepolicy,app.te
1052399,platform/system/core,include/cutils/atomic.h
1002951,platform/frameworks/base,packages/SystemUI/src/com/android/systemui/statusbar/policy/NetworkController.java
1014629,platform/dalvik,dx/src/com/android/dx/ssa/SsaInsn.java
1002975,platform/frameworks/base,tests/AndroidTests/src/com/android/unit_tests/CursorJoinerTest.java
1041673,platform/bionic,tests/netdb_test.cpp
1022272,platform/tools/studio/google/cloud/tools,login/lib/google-gct-login-context-pg.jar
1018108,platform/art,compiler/elf_patcher.h
1039893,platform/art,runtime/arch/x86_64/quick_entrypoints_x86_64.S
1010334,platform/frameworks/base,libs/hwui/OpenGLRenderer.cpp
1004910,platform/frameworks/av,drm/libdrmframework/plugins/forward-lock/tests/AutomaticTests/tests/src/android/drm/test/flapp/runners/FLPerformanceRunner.java
1017685,platform/tools/base,sdk-common/src/main/java/com/android/ide/common/resources/configuration/FolderConfiguration.java
1002951,platform/frameworks/av,drm/libdrmframework/plugins/forward-lock/tests/AutomaticTests/tests/res/drawable-hdpi/icon.png
1013855,platform/art,compiler/dex/mir_optimization_test.cc
1004424,platform/frameworks/av,drm/libdrmframework/plugins/forward-lock/tests/AutomaticTests/tests/src/android/drm/test/flapp/runners/FLVRCRunner.java
1006433,platform/dalvik,dx/src/com/android/dx/rop/code/RegisterSpecSet.java
1006433,platform/frameworks/av,drm/libdrmframework/plugins/forward-lock/tests/AutomaticTests/tests/res/drawable-ldpi/icon.png
1022272,platform/tools/adt/idea,android/lib/builder-model-0.14.0.jar
1052304,platform/art,compiler/utils/arm/managed_register_arm.h
1006433,platform/system/core,init/init.h
1006433,platform/dalvik,dx/src/com/android/dx/dex/cf/CfOptions.java
1001414,platform/tools/base,build-system/tests/tictactoe/lib/build.gradle
1041553,platform/tools/base,build-system/gradle/src/main/groovy/com/android/build/gradle/BaseExtension.groovy
1022033,platform/tools/adt/idea,android/src/com/android/tools/idea/actions/AndroidShowNavigationEditor.java
1030953,platform/tools/idea,plugins/javaFX/javaFX.iml
1004910,platform/cts,tests/tests/drm-fl/src/android/drm/fl/cts/FLDownloader.java
1029223,platform/build,core/combo/include/arch/windows/AndroidConfig.h
1003957,platform/frameworks/base,core/tests/hosttests/test-apps/MultiDexLegacyAndException/src/com/android/multidexlegacyandexception/CaughtOnlyByIntermediateException.java
1057593,platform/packages/apps/Bluetooth,AndroidManifest.xml
1052399,platform/system/core,include/cutils/atomic-mips64.h
1022033,platform/tools/adt/idea,android/testData/projects/navigationEditor/masterDetail/src/main/res/values/strings.xml
1048978,platform/tools/studio/cloud,src/com/google/gct/idea/appengine/validation/RestSignatureInspection.java
1001414,platform/tools/base,build-system/tests/densitySplitInL/src/main/java/com/android/tests/basic/Main.java
1019910,platform/tools/adt/idea,android/testData/guiTests/SdkMerger/app/src/main/AndroidManifest.xml
1001414,platform/tools/base,build-system/tests/densitySplitInL/src/main/res/drawable-hdpi/ic_launcher.png
1017042,platform/cts,tests/tests/drm-fl/src/android/drm/fl/cts/FLDownloadCompleteReceiver.java
1044651,platform/tools/base,build-system/gradle/src/main/groovy/com/android/build/gradle/ndk/internal/ClangNativeToolSpecification.groovy
1022077,platform/art,runtime/native_bridge_art_interface.h
1006433,platform/frameworks/av,include/media/stagefright/MediaCodec.h
1019050,platform/system/core,libbacktrace/BacktraceImpl.cpp
1010186,platform/build,core/combo/arch/mips64/mips64r6.mk
1006433,platform/frameworks/base,core/java/android/content/res/AssetManager.java
1019910,platform/tools/idea,platform/platform-tests/testSrc/com/intellij/ui/WrapsAwareTextHelperTest.java
1041673,platform/bionic,tests/Android.build.mk
1005480,kernel/common,arch/arm64/include/asm/seccomp.h
1001414,platform/tools/base,build-system/gradle-model/gradle-model.iml
1001414,platform/tools/adt/idea,android/testData/projects/simplemail/app/src/main/res/drawable-hdpi/ic_launcher.png
1004689,platform/tools/adt/idea,android/testData/projects/simplemail/app/build/intermediates/incremental/mergeAssets/debug/merger.xml
1003723,platform/dalvik,dx/src/com/android/dex/FieldId.java
1006257,platform/frameworks/av,drm/libdrmframework/plugins/forward-lock/tests/TestApplication/res/layout/mpmain.xml
1030953,platform/tools/studio/cloud,src/com/google/gct/intellij/endpoints/validation/EndpointInspectionExtensionsFactory.java
1010055,platform/tools/adt/idea,android/src/org/jetbrains/android/run/AndroidRunConfigurationEditor.form
1004910,platform/frameworks/av,drm/libdrmframework/plugins/forward-lock/tests/TestApplication/res/layout/main.xml
1001414,platform/tools/base,build-system/tests/3rdPartyTests/app/build.gradle
1018108,platform/art,compiler/dex/global_value_numbering.cc
1006433,platform/bionic,tests/sched_test.cpp
1017944,platform/sdk,templates/build_gradle.template
1030953,platform/tools/studio/google/cloud/tools,login/src/com/google/gct/login/ui/GoogleLoginActionButton.java
1010055,platform/tools/idea,community-main.iml
1003723,platform/dalvik,dx/src/com/android/dx/dex/code/LocalEnd.java
1006780,platform/external/chromium_org/third_party/webrtc,modules/audio_processing/Android.mk
1057593,platform/external/bluetooth/bluedroid,btif/src/bluetooth.c
1048978,platform/tools/adt/idea,android/src/com/android/tools/idea/wizard/SampleSetupStep.form
1053298,platform/tools/studio/google/cloud/tools,testSrc/com/google/gct/idea/appengine/wizard/CloudTemplateUtilsTest.java
1037563,platform/art,compiler/dex/quick/x86/int_x86.cc
1001414,platform/tools/adt/idea,android/testData/projects/simplemail/app/src/main/java/com/example/simplemail/mail/JSSEProvider.java
1006257,platform/frameworks/av,drm/libdrmframework/plugins/forward-lock/tests/AutomaticTests/tests/res/drawable-mdpi/icon.png
1003224,platform/bionic,libc/include/stdio.h
1015869,toolchain/jack,jack-tests/tests/com/android/jack/shrob/test030/test.mk
1019910,platform/tools/idea,plugins/gradle/lib/gradle-resources-2.2-rc-1.jar
1003723,platform/dalvik,dx/tests/119-merge-conflict/run
1006433,platform/dalvik,dx/src/com/android/dx/command/dump/SsaDumper.java
1001414,platform/tools/base,build-system/tests/sameNamedLibs/lib2/libs/build.gradle
1030953,platform/tools/studio/google/cloud/tools,login/resources/icons/loginAvatar@2x.png
1001414,platform/tools/adt/idea,android/testData/projects/simplemail/gradlew.bat
1036869,platform/art,test/124-inline-execute2/info.txt
1044651,platform/tools/base,build-system/gradle/src/main/groovy/com/android/build/gradle/model/DefaultAndroidBinary.java
1010118,platform/art,compiler/dex/mir_optimization_test.cc
1006433,platform/art,runtime/arch/arm64/entrypoints_init_arm64.cc
1003981,platform/frameworks/base,core/tests/hosttests/test-apps/MultiDexLegacyTestApp/Android.mk
1019910,platform/tools/adt/idea,android/testData/guiTests/SdkMerger/build.gradle
1036869,platform/art,test/000-HelloWorld/info.txt
1022033,platform/tools/adt/idea,android/testData/projects/simplemail/app/build/intermediates/res/debug/values-sw720dp-land-v13/values.xml
1041553,platform/tools/base,build-system/manifest-merger/src/test/java/com/android/manifmerger/ManifestMerger2Test.java
1053298,platform/tools/studio/google/cloud/tools,src/com/google/gct/idea/appengine/util/AppEngineUtils.java
1006433,platform/frameworks/av,drm/libdrmframework/plugins/forward-lock/tests/TestApplication/res/drawable/key.png
1013986,platform/external/libvpx,libvpx.mk
1038443,platform/art,runtime/native_bridge_art_interface.h
1019910,platform/tools/adt/idea,android/resources/messages/AndroidBundle.properties
1041833,platform/art,compiler/dex/quick/x86/call_x86.cc
1054756,platform/tools/adt/idea,android/src/org/jetbrains/android/dom/manifest/MetaData.java
1030953,platform/tools/idea,plugins/terminal/terminal.iml
1023201,platform/frameworks/base,core/tests/hosttests/test-apps/MultiDexLegacyVersionedTestApp_v1/Android.mk
1001414,platform/tools/base,sdk-common/src/main/java/com/android/ide/common/resources/configuration/VersionQualifier.java
1019910,platform/tools/idea,plugins/gradle/tooling-extension-api/lib/gradle-platform-jvm-2.2-20141016225418+0000.jar
1003957,platform/frameworks/base,core/tests/hosttests/test-apps/MultiDexLegacyTestApp/src/com/android/multidexlegacytestapp/manymethods/Big024.java
1022033,platform/tools/adt/idea,android/testData/projects/navigationEditor/masterDetail/src/main/res/values/styles.xml
1052388,platform/tools/base,ddmlib/src/main/java/com/android/ddmlib/testrunner/IRemoteAndroidTestRunner.java
1014629,platform/dalvik,dx/src/com/android/dx/command/DxConsole.java
1019910,platform/tools/adt/idea,android/guiTestSrc/com/android/tools/idea/tests/gui/framework/fixture/ActionButtonFixture.java
1030953,platform/tools/studio/google/cloud/tools,login/lib/google.gdt.eclipse.login.common.jar
1052399,platform/external/ipsec-tools,src/racoon/isakmp.c
1022047,platform/sdk,templates/build_gradle.template
1050224,platform/tools/studio/google/cloud/tools,resources/icons/GoogleCloudToolsIcons.java
1041553,platform/tools/base,sdk-common/src/main/java/com/android/ide/common/build/SplitOutputMatcher.java
1004689,platform/tools/adt/idea,android/testData/projects/projectWithAppandLib/build.gradle
1006433,platform/external/skia,src/effects/SkBlurMask.cpp
1014629,platform/dalvik,dx/etc/dx
1004424,platform/frameworks/av,drm/libdrmframework/plugins/forward-lock/tests/TestApplication/src/android/drm/test/testapp/ConvertHelper.java
1030953,platform/tools/studio/google/login,src/com/google/gct/login/CancellableServerReceiver.java
1022033,platform/tools/adt/idea,android/testData/projects/masterDetail/app/src/main/java/com/example/masterdetail/ItemDetailActivity.java
1006668,platform/frameworks/av,drm/libdrmframework/plugins/forward-lock/tests/TestApplication/res/drawable/drm_lock.png
1001414,platform/tools/adt/idea,android/testData/projects/simplemail/app/build/intermediates/res/debug/layout/conversation_list_fragment.xml
1006444,platform/tools/adt/idea,android/src/com/android/tools/idea/avdmanager/AvdEditWizard.java
1048978,platform/tools/adt/idea,android/src/com/android/tools/idea/wizard/SampleImportWizard.java
1006433,platform/dalvik,dx/src/com/android/dx/command/dexer/Main.java
1044320,platform/external/aac,libSYS/include/machine_type.h
1004424,platform/frameworks/av,drm/libdrmframework/plugins/forward-lock/tests/AutomaticTests/tests/src/android/drm/test/content/FLContentUrls.java
1053298,platform/tools/studio/google/cloud/tools,testSrc/com/google/gct/idea/appengine/wizard/NewCloudModuleDynamicWizardStepTest.java
1054648,platform/frameworks/base,core/res/res/values/config.xml
1019910,platform/tools/idea,plugins/gradle/tooling-extension-impl/lib/gradle-reporting-2.0.jar
1041833,platform/art,compiler/dex/quick/gen_loadstore.cc
1022033,platform/tools/adt/idea,android/testData/projects/navigationEditor/masterDetail/app/src/main/res/layout/activity_item_list.xml
1039893,platform/art,test/000-HelloWorld/src/Main.java
1006444,platform/tools/adt/idea,android/src/com/android/tools/idea/avdmanager/ToggleSwitch.java
1042744,platform/tools/adt/idea,android/src/com/android/tools/idea/editors/manifest/ManifestStructureViewBuilder.java
1019910,platform/tools/idea,plugins/gradle/lib/gradle-native-2.0.jar
1052388,platform/tools/base,ddmlib/src/main/java/com/android/ddmlib/Device.java
1043845,platform/prebuilts/sdk,tools/Android.mk
1003224,platform/bionic,tests/libs/dlopen_testlib_relocs.cpp
1006433,platform/frameworks/native,services/surfaceflinger/Layer.cpp
1057232,platform/frameworks/rs,cpp/rsDispatch.cpp
1019036,platform/external/wpa_supplicant_8,wpa_supplicant/Android.mk
1038443,platform/art,compiler/optimizing/ssa_test.cc
1043514,platform/art,compiler/optimizing/nodes.cc
1050418,platform/frameworks/rs,cpp/RenderScript.cpp
1044651,platform/tools/base,build-system/tests/native/ndkStandaloneSo/lib/build.gradle
1017944,platform/tools/adt/idea,android/src/com/android/tools/idea/sdk/SdkMerger.java
1002951,platform/frameworks/base,core/res/res/layout/notification_template_base.xml
1004910,platform/frameworks/av,drm/libdrmframework/plugins/forward-lock/tests/TestApplication/src/android/drm/test/testapp/ConvertHelper.java
1057232,platform/frameworks/rs,cpp/Android.mk
1010118,platform/art,runtime/mirror/reference.cc
1006433,platform/frameworks/av,drm/libdrmframework/plugins/forward-lock/tests/AutomaticTests/src/android/drm/test/flutilities/DrmFLUtilityFunctions.java
1001414,platform/tools/base,build-system/tests/densitySplitWithOldMerger/build.gradle
1002951,platform/frameworks/av,drm/libdrmframework/plugins/forward-lock/tests/TestApplication/res/drawable/drm_unlock.png
1004424,platform/frameworks/av,drm/libdrmframework/plugins/forward-lock/tests/TestApplication/src/android/drm/test/testapp/OptionMenuHandler.java
1006433,platform/art,compiler/dex/quick/dex_file_method_inliner.h
1044651,platform/tools/base,build-system/gradle/src/main/groovy/com/android/build/gradle/model/DefaultAndroidComponentSpec.java
1001414,platform/tools/adt/idea,android/testData/projects/simplemail/app/build/intermediates/res/debug/layout/compose_activity.xml
1017944,platform/tools/adt/idea,android/testData/guiTests/SdkMerger/app/src/main/java/com/example/sdkmerger/BlankFragment.java
1006668,platform/frameworks/av,drm/libdrmframework/plugins/forward-lock/tests/AutomaticTests/tests/AndroidManifest.xml
1048978,platform/tools/studio/google/cloud/tools,testSrc/com/google/gct/idea/appengine/validation/RestSignatureInspectionTest.java
1006257,platform/frameworks/av,drm/libdrmframework/plugins/forward-lock/tests/AutomaticTests/tests/src/android/drm/test/flapp/runners/FLPerformanceRunner.java
1006433,platform/art,compiler/optimizing/code_generator_x86.cc
1019910,platform/tools/idea,platform/platform-resources/src/META-INF/LangExtensionPoints.xml
1001414,platform/tools/adt/idea,android/testData/projects/simplemail/app/src/main/java/com/example/simplemail/activity/ComposeActivity.java
1043514,platform/art,compiler/optimizing/code_generator_x86.cc
1052399,platform/frameworks/base,libs/hwui/Android.mk
1019910,platform/tools/idea,plugins/gradle/tooling-extension-api/lib/gradle-language-jvm-2.2-rc-1.jar
1017944,platform/tools/adt/idea,android/testData/guiTests/SdkMerger/settings.gradle
1040300,platform/external/chromium_org/v8,tools/gyp/v8_base.x64.target.linux-x86_64.mk
1001414,platform/tools/base,build-system/tests/multiproject/library/build.gradle
1004689,platform/tools/adt/idea,android/testData/projects/simplemail/app/src/main/java/com/example/simplemail/activity/MessageActivity.java
1010055,platform/tools/adt/idea,android/src/com/android/tools/idea/editors/strings/StringResourceViewPanel.java
1021388,platform/frameworks/volley,src/com/android/volley/CacheDispatcher.java
1014629,platform/dalvik,dx/src/com/android/dex/DexFormat.java
1050224,platform/tools/adt/idea,android/src/com/android/tools/idea/wizard/SampleSetupStep.form
1001414,platform/tools/base,build-system/tests/ndkRsHelloCompute/build.gradle
1026058,platform/cts,hostsidetests/security/src/android/security/cts/SELinuxHostTest.java
1003957,platform/frameworks/base,core/tests/hosttests/test-apps/MultiDexLegacyTestApp/src/com/android/multidexlegacytestapp/manymethods/Big053.java
1006433,platform/art,compiler/dex/quick/gen_invoke.cc
1039893,platform/art,test/run-all
1006433,platform/art,compiler/oat_test.cc
1056164,platform/frameworks/base,tests/AndroidTests/src/com/android/unit_tests/CursorJoinerTest.java
1017944,platform/tools/adt/idea,android/testData/guiTests/SdkMerger/app/src/main/res/drawable-xhdpi/ic_launcher.png
1006433,platform/art,compiler/optimizing/constant_propagation.cc
1003224,platform/bionic,libc/arch-arm/bionic/libgcc_compat.c
1048978,platform/tools/studio/cloud,testData/inspections/restSignatureInspection/nonUniqueRestSignatures/src/test.java
1001414,platform/tools/base,build-system/tests/genFolderApi2/build.gradle
1006257,platform/frameworks/av,drm/libdrmframework/plugins/forward-lock/internal-format/test/res/base64.dm
1023201,platform/frameworks/base,core/tests/hosttests/test-apps/MultiDexLegacyAndException/src/com/android/multidexlegacyandexception/SuperExceptionInMainDex.java
1017685,platform/tools/adt/idea,android/src/com/android/tools/idea/configurations/ConfigurationMatcher.java
1023201,platform/frameworks/base,core/tests/hosttests/test-apps/MultiDexLegacyTestApp/src/com/android/multidexlegacytestapp/MainActivity.java
1000660,platform/packages/providers/ContactsProvider,src/com/android/providers/contacts/NameLookupBuilder.java
1013157,platform/frameworks/base,services/tests/servicestests/apks/mmac_install_release/AndroidManifest.xml
1006444,platform/tools/adt/idea,android/resources/icons/versions/Froyo_32.png
1053298,platform/tools/base,templates/activities/GooglePlayServicesActivity/template.xml
1006433,platform/system/core,init/init_parser.c
1041553,platform/tools/base,build-system/gradle/src/main/groovy/com/android/build/gradle/tasks/ProcessAndroidResources.groovy
1055173,platform/art,runtime/oat.cc
1006668,platform/frameworks/av,drm/libdrmframework/plugins/forward-lock/tests/AutomaticTests/src/android/drm/test/flutilities/DownloadCompleteStaticReceiver.java
1050224,platform/tools/studio/google/cloud/tools,google-cloud-tools.iml
1006433,platform/art,runtime/base/chronicler.h
1001414,platform/tools/base,build-system/tests/mavenLocal/baseLibrary/build.gradle
1001414,platform/tools/base,build-system/tests/libProguardLibDep/app/build.gradle
1029223,platform/art,compiler/optimizing/code_generator_x86.cc
1003966,platform/external/sepolicy,lmkd.te
1021145,platform/frameworks/base,core/res/res/values/config.xml
1044603,platform/tools/adt/idea,android/src/com/android/tools/idea/startup/AndroidStudioSpecificInitializer.java
1022272,platform/tools/studio/google/cloud/tools,login/src/com/google/gct/login/OAuthScopeRegistry.java
1019036,platform/external/wpa_supplicant_8,hostapd/Android.mk
1030953,platform/tools/studio/cloud,src/com/google/gct/intellij/endpoints/validation/EndpointLintGlobalInspectionContext.java
1016953,platform/frameworks/base,core/res/res/values/config.xml
1010111,platform/system/core,init/init_parser.c
1003966,platform/external/sepolicy,servicemanager.te
1021200,platform/frameworks/opt/telephony,src/java/com/android/internal/telephony/MccTable.java
1050224,platform/tools/studio/cloud,src/com/google/gct/idea/appengine/wizard/BackendModuleWizardStep.java
1006433,platform/frameworks/av,drm/libdrmframework/plugins/forward-lock/tests/TestApplication/res/drawable/pause.png
1057783,platform/bionic,libc/include/netdb.h
1010111,kernel/tegra,arch/arm/configs/tegra3_android_defconfig
1041833,platform/art,runtime/oat_file.cc
1030953,platform/tools/idea,plugins/hg4idea/hg4idea.iml
1014814,platform/tools/base,ddmlib/src/main/java/com/android/ddmlib/IDevice.java
1043845,platform/external/chromium-libpac,Android.mk
1043845,platform/prebuilts/clang/darwin-x86/host/3.5,bin/clang
1006433,platform/frameworks/av,drm/libdrmframework/plugins/forward-lock/tests/AutomaticTests/res/drawable-hdpi/icon.png
1013157,platform/frameworks/base,services/tests/servicestests/res/raw/mmac_csps_nd.xml
1004689,platform/tools/adt/idea,android/testData/projects/simplemail/app/build/generated/source/buildConfig/debug/com/example/simplemail/activity/BuildConfig.java
1056178,platform/build,core/Makefile
1006444,platform/tools/adt/idea,android/src/com/android/tools/idea/wizard/SampleSetupStep.java
1013157,platform/frameworks/base,services/tests/servicestests/certs/key_a.pk8
1044651,platform/tools/adt/idea,android/testSrc/com/android/tools/idea/gradle/ContentRootSourcePaths.java
1003957,platform/frameworks/base,core/tests/hosttests/test-apps/MultiDexLegacyTestApp/src/com/android/multidexlegacytestapp/manymethods/Big080.java
1030953,platform/tools/idea,RegExpSupport/RegExpSupport.iml
1004424,platform/frameworks/av,drm/libdrmframework/plugins/forward-lock/tests/TestApplication/res/drawable/audiovideo.png
1054282,platform/tools/adt/idea,android/src/com/android/tools/idea/gradle/invoker/GradleTasksExecutor.java
1006433,platform/dalvik,dx/src/com/android/dx/ssa/SsaRenamer.java
1001414,platform/tools/base,ddmlib/.classpath
1004689,platform/tools/adt/idea,android/testData/projects/simplemail/app/app.iml
1037505,platform/art,compiler/dex/quick/arm64/codegen_arm64.h
1019910,platform/tools/idea,plugins/gradle/tooling-extension-api/lib/gradle-language-java-2.2-rc-1.jar
1019036,platform/external/ipsec-tools,src/racoon/isakmp.c
1006668,platform/frameworks/av,drm/libdrmframework/plugins/forward-lock/tests/AutomaticTests/tests/res/layout/main.xml
1043845,platform/external/libunwind,src/mi/backtrace.c
1006433,platform/frameworks/av,drm/libdrmframework/plugins/forward-lock/internal-format/test/res/delimiter-truncated.dm
1041495,platform/frameworks/base,services/java/com/android/server/power/PowerManagerService.java
1006668,platform/frameworks/av,drm/libdrmframework/plugins/forward-lock/tests/AutomaticTests/res/values/strings.xml
1052399,platform/build,core/combo/HOST_linux-x86_64.mk
1018108,platform/art,compiler/dex/bb_optimizations.h
1001100,platform/sdk,find_java/find_java_exe.cpp
1001414,platform/tools/base,build-system/gradle/src/main/groovy/com/android/build/gradle/tasks/ProcessAndroidResources.groovy
1045173,platform/bionic,tests/sys_conf_test.cpp
1004910,platform/frameworks/av,drm/libdrmframework/plugins/forward-lock/tests/AutomaticTests/res/values/strings.xml
1029223,platform/art,compiler/dex/mir_field_info.cc
1052388,platform/tools/base,ddmlib/src/main/java/com/android/ddmlib/IShellEnabledDevice.java
1002956,platform/frameworks/support,v7/appcompat/src/android/support/v7/app/ActionBarActivityDelegateICS.java
1022033,platform/tools/adt/idea,android/testData/projects/simplemail/app/src/main/java/com/example/simplemail/task/GmailFetcherLoader.java
1023201,platform/frameworks/base,core/tests/hosttests/test-apps/MultiDexLegacyTestApp/src/com/android/multidexlegacytestapp/manymethods/Big061.java
1004689,platform/tools/adt/idea,android/src/com/android/tools/idea/editors/navigation/macros/Macros.java
1016953,platform/frameworks/base,core/res/res/values/symbols.xml
1003957,platform/frameworks/base,core/tests/hosttests/test-apps/MultiDexLegacyTestApp/src/com/android/multidexlegacytestapp/manymethods/Big065.java
1015381,toolchain/jill,jill/tests/com/android/jill/JillTestTools.java
1041833,platform/art,compiler/trampolines/trampoline_compiler.cc
1022033,platform/tools/adt/idea,android/testData/projects/simplemail/app/src/main/java/com/example/simplemail/task/SendMailTask.java
1045708,platform/tools/base,build-system/tests/pseudolocalized/src/androidTest/java/com/android/tests/basic/MainTest.java
